transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T000254,2025-10-13 15:46,B08,M0305,Silver,In-store,Tea,1,55,0.00,55.00,QR PromptPay,
T000255,2025-10-13 16:08,B07,,,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,3
T000256,2025-10-13 16:46,B06,,,In-store,Coffee,3,60,0.00,180.00,Cash,
T000257,2025-10-13 16:50,B01,M9357,Bronze,Delivery,Coffee,1,60,0.00,60.00,QR PromptPay,
T000258,2025-10-14 07:25,B07,,,App,Bakery,4,45,0.00,180.00,Credit Card,2
T000259,2025-10-14 07:52,B02,M0200,GOLD,App,Bakery,1,฿90.00,0.00,90.00,Credit Card,
T000260,2025-10-14 08:11,B03,M0138,Silver,In-store,Bakery,1,105,0.00,105.00,QR PromptPay,
T000261,2025-10-14 08:31,B02,,,In-store,Coffee,1,75,0.00,75.00,Cash,
T000261,2025-10-14 08:31,B02,,,In-store,Coffee,1,75,0.00,75.00,Cash,
T000262,2025-10-14 09:36,B03,M0179,Platinum,App,Merchandise,1,620,93.00,527.00,Credit Card,3
T000263,2025-10-14 09:37,B02,M0054,Silver,in-store,Bakery,1,55,0.00,55.00,QR PromptPay,5
T000264,2025-10-14 09:42,B03,M0282,Bronze,App,Coffee,1,90,0.00,90.00,Credit Card,3
T000264,2025-10-14 10:20,B03,M0282,Bronze,App,Coffee,-1,90,-0.00,-90.00,Credit Card,
T000265,2025-10-14 11:17,B07,,,Delivery ,Bakery,2,60,0.00,120.00,QR PromptPay,
T000266,2025-10-14 12:17,B07,,,App,Merchandise,3,845,0.00,2535.00,Credit Card,
T000267,2025-10-14 12:44,B04,M0313,Bronze,Deliv.,Bakery,4,85,0.00,340.00,QR PromptPay,
T000268,2025-10-14 12:53,B07,M0263,Bronze,Delivery,Bakery,2,75,30.00,120.00,Credit Card,2
T000269,2025-10-14 12:58,B06,M0094,Silver,Instore,Bakery,1,50,0.00,50.00,QR PromptPay,5
T000270,2025-10-14 12:59,B03,,,In-store,Coffee,4,75,0.00,300.00,QR PromptPay,5
T000271,2025-10-14 13:15,B02,,,In-store,Coffee,2,95,0.00,190.00,Credit Card,
T000272,2025-10-14 13:52,B02,,,In-store,Merchandise,1,840,0.00,840.00,QR PromptPay,
T000273,2025-10-14 15:35,B04,M0197,SILVER,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,3
T000274,2025-10-14 15:42,B03,M0138,Silver,In-store,Coffee,4,115,0.00,460.00,QR PromptPay,
T000275,2025-10-14 16:41,B07,M0032,Silver,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,
T000276,2025-10-14 17:34,B05,M0325,Gold,In-store,Coffee,1,90,18.00,72.00,Credit Card,4
T000277,2025-10-14 18:43,B08,M0280,Silver,App,Coffee,1,60,3.00,57.00,App Wallet,
T000278,2025-10-15 07:00,B01,,,App,Tea,1,70,0.00,70.00,Credit Card,4
T000279,2025-10-15 07:43,B01,M0271,Gold,Instore,Coffee,1,75,0.00,75.00,Credit Card,
T000280,2025-10-15 09:00,B05,M0158,Silver,In-store,Tea,2,75,30.00,120.00,Credit Card,3
T000281,2025-10-15 09:59,B05,M0268,Silver,App,Coffee,1,110,11.00,99.00,Credit Card,
T000282,2025-10-15 10:12,B02,M9862,Bronze,App,Coffee,1,85,0.00,85.00,Credit Card,4
T000283,2025-10-15 10:29,B02,,,App,Coffee,4,60,0.00,240.00,App Wallet,
T000284,2025-10-15 11:55,B07,M0066,Silver,In-store,Coffee,3,60,18.00,162.00,QR PromptPay,
T000285,2025-10-15 12:02,B05,M0216,Gld,App,Coffee,2,115,46.00,184.00,Credit Card,3
T000286,2025-10-15 12:19,B01,M0181,Bronze,Delivery,Bakery,1,65,0.00,65.00,QR PromptPay,5
T000287,2025-10-15 12:22,B01,,,In-store,Coffee,1,100,0.00,100.00,Cash,
T000288,2025-10-15 12:26,B05,M0158,Silver,In-store,Tea,1,50,0.00,50.00,Credit Card,
T000289,2025-10-15 12:32,B03,M0134,Platinum,In-store,Bakery,4,55,44.00,176.00,Credit Card,4
T000284,2025-10-15 12:37,B07,M0066,Silver,In-store,Coffee,-3,60,-18.00,-162.00,QR PromptPay,
T000290,2025-10-15 14:30,B02,M0160,Bronze,App,Bakery,3,65,0.00,195.00,App Wallet,
T000291,2025-10-15 16:33,B01,M0052,Bronze,Delivery,Coffee,4,120,0.00,480.00,Cash,3
T000292,2025-10-15 16:39,B01,M0253,Bronze,Delivery,Coffee,2,120,0.00,240.00,Cash,
T000293,2025-10-15 17:19,B01,,,In-store,Bakery,1,80,0.00,80.00,Cash,
T000294,2025-10-15 17:20,B02,M0274,gold,In-store,Coffee,2,105,0.00,210.00,Cash,4
T000295,2025-10-15 17:32,B06,M0175,Silver,Delivery,Bakery,1,65,0.00,65.00,Cash,
T000296,2025-10-15 17:47,B03,M0177,Bronze,In-store,Coffee,1,100,0.00,100.00,QR PromptPay,3
T000297,2025-10-16 08:21,B03,,,In-store,Merchandise,1,705,0.00,705.00,QR PromptPay,
T000298,2025-10-16 08:46,B04,M0304,Gold,In-store,Coffee,3,75,0.00,225.00,QR PromptPay,
T000299,2025-10-16 08:47,B03,M0177,Brz,App,Coffee,4,115,69.00,391.00,Credit Card,2
T000300,2025-10-16 08:47,B05,M0197,Silver,App,Coffee,2,105,0.00,210.00,App Wallet,
T000301,2025-10-16 08:59,B03,M0221,Silver,App,Merchandise,1,390,0.00,390.00,App Wallet,4
T000302,2025-10-16 10:02,B01,,,App,Coffee,3,80,0.00,240.00,Credit Card,
T000303,2025-10-16 11:01,B08,M9799,Bronze,Delivery,Coffee,4,80,0.00,320.00,QR PromptPay,
T000304,2025-10-16 11:14,B07,M0079,Silver,App,Coffee,1,75,0.00,75.00,App Wallet,5
T000305,2025-10-16 12:55,B03,M0318,Brz,App,Coffee,4,70,0.00,280.00,App Wallet,
T000306,2025-10-16 13:03,B05,,,Delivery,Bakery,1,50,0.00,50.00,Cash,
T000307,2025-10-16 13:44,B02,M0274,Gold,In-store,Coffee,2,90,36.00,144.00,Cash,3
T000308,2025-10-16 13:46,B06,M0276,Gld,App,Bakery,1,80,0.00,80.00,App Wallet,
T000309,2025-10-16 15:06,B08,M0006,Gold,App,Coffee,2,70,28.00,112.00,App Wallet,
T000310,2025-10-16 15:33,B04,M0090,Platinum,In-store,Bakery,1,75,0.00,75.00,QR PromptPay,5
T000311,2025-10-16 16:03,B07,M0079,Silver,App,Coffee,1,65,0.00,65.00,Credit Card,
T000312,2025-10-16 16:58,B07,,,In-store,Bakery,1,60,0.00,60.00,QR PromptPay,
T000313,2025-10-16 17:17,B01,M0082,Gold,App,Coffee,1,110,0.00,110.00,App Wallet,5
T000314,2025-10-16 17:44,B01,M0294,Bronze,App,Tea,3,55,0.00,165.00,Credit Card,
T000315,2025-10-16 18:06,B03,M0261,Bronze,App,Coffee,2,85,0.00,170.00,Credit Card,3
T000316,2025-10-16 18:15,B07,M0126,Bronze,Delivery,Bakery,1,110,0.00,110.00,Cash,4
T000317,2025-10-16 19:14,B08,M0039,Silver,In-store,Coffee,4,80,16.00,304.00,Cash,
T000318,2025-10-16 19:24,B05,,,in-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T000319,2025-10-17 07:42,B06,M0134,Platinum,In-store,Coffee,1,85,8.50,76.50,Cash,
T000319,2025-10-17 08:45,B06,M0134,Platinum,In-store,Coffee,-1,85,-8.50,-76.50,Cash,
T000320,2025-10-17 08:48,B08,,,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,
T000321,2025-10-17 08:52,B05,M0091,Bronze,In-store,Merchandise,1,760,0.00,760.00,Credit Card,3
T000322,2025-10-17 09:32,B06,M0049,Platinum,App,Coffee,1,120,0.00,120.00,Credit Card,
T000323,2025-10-17 09:58,B03,M0175,Silver,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,5
T000324,2025-10-17 10:25,B05,M0158,Silver,In-store,Coffee,3,120,0.00,360.00,Credit Card,
T000325,2025-10-17 12:21,B07,M0185,Silver,App,Coffee,1,70,3.50,66.50,App Wallet,5
T000326,2025-10-17 12:24,B02,M0210,Bronze,Delivery,Coffee,2,95,0.00,190.00,Credit Card,
T000327,2025-10-17 13:27,B02,M0194,Bronze,In-store,Bakery,1,45,0.00,45.00,Cash,5
T000328,2025-10-17 13:48,B02,M0063,Platinum,App,Coffee,1,115,0.00,115.00,Credit Card,4
T000329,2025-10-17 14:19,B03,M0075,Bronze,Delivery,Coffee,2,120,0.00,240.00,QR PromptPay,
T000330,2025-10-17 16:27,B03,M0261,Bronze,In-store,Coffee,1,65,0.00,65.00,Cash,
T000331,2025-10-17 16:46,B05,M0059,Bronze,In-store,Bakery,3,55,0.00,165.00,Cash,5
T000332,2025-10-17 16:49,B02,,,Delivery,Coffee,1,105,0.00,105.00,Cash,
T000333,2025-10-17 16:55,B05,M0059,Bronze,In-store,Bakery,4,45,0.00,180.00,Credit Card,
T000334,2025-10-17 17:05,B08,M0297,Bronze,In-store,Bakery,1,55,0.00,55.00,Cash,
T000335,2025-10-17 17:18,B05,,,In-store,Merchandise,1,710,0.00,710.00,QR PromptPay,
T000336,2025-10-17 18:54,B08,M0159,Silver,Delivery,Tea,1,70,0.00,70.00,Cash,
T000337,2025-10-17 19:02,B04,,,In-store,Coffee,1,65,0.00,65.00,Credit Card,5
T000338,2025-10-18 07:08,B04,M0259,Silver,Delivery,Coffee,1,55,0.00,55.00,QR PromptPay,4
T000339,2025-10-18 07:32,B08,,,App,Coffee,4,85,0.00,340.00,App Wallet,4
T000340,2025-10-18 07:41,B02,M0209,Bronze,In-store,Merchandise,1,400,0.00,400.00,Cash,
T000341,2025-10-18 08:26,B08,M0205,Silver,In-store,Coffee,1,115,0.00,115.00,Cash,
T000342,2025-10-18 09:03,B07,M0128,Bronze,In-store,Tea,2,70,0.00,140.00,Cash,5
T000343,2025-10-18 10:18,B06,M0329,Bronze,In-store,Tea,1,65,0.00,65.00,QR PromptPay,
T000344,2025-10-18 11:17,B07,M0270,Bronze,App,Bakery,4,105,0.00,420.00,Credit Card,
T000345,2025-10-18 11:38,B03,M0165,Bronze,Delivery,Bakery,1,100,5.00,95.00,QR PromptPay,
T000346,2025-10-18 11:40,B03,M0221,Silver,App,Coffee,3,85,12.75,242.25,App Wallet,
T000347,2025-10-18 13:23,B02,M0054,Silver,In-store,Tea,4,65,0.00,260.00,Cash,
T000348,2025-10-18 13:41,B01,,,App,Merchandise,2,595,0.00,1190.00,Credit Card,
T000349,2025-10-18 13:53,B02,,,App,Coffee,2,105,0.00,210.00,App Wallet,3
T000350,2025-10-18 13:58,B04,M0080,Silver,In-store,Bakery,2,85,25.50,144.50,Cash,4
T000351,2025-10-18 14:35,B03,M0125,Silver,In-store,Coffee,4,120,0.00,480.00,Cash,
T000352,2025-10-18 14:59,B02,M0200,Gold,In-store,Coffee,2,85,0.00,170.00,QR PromptPay,4
T000353,2025-10-18 15:16,B03,M9217,Silver,App,Tea,1,55,0.00,55.00,Credit Card,
T000354,2025-10-18 16:02,B05,M0303,Gold,In-store,Bakery,3,110,16.50,313.50,QR PromptPay,
T000355,2025-10-18 16:02,B01,,,In-store,Coffee,3,105,0.00,315.00,QR PromptPay,3
T000356,2025-10-18 16:14,B06,M0249,Silver,In-store,Coffee,1,60,12.00,48.00,Cash,
T000357,2025-10-18 16:54,B08,,,In-store,Coffee,4,95,0.00,380.00,Credit Card,3
T000358,2025-10-18 18:00,B04,M0206,Silver,Delivery,Coffee,2,55,0.00,110.00,Credit Card,
T000359,2025-10-18 18:12,B01,M0240,Gold,In-store,Coffee,2,60,0.00,120.00,Credit Card,
T000360,2025-10-18 18:54,B08,,,App,Bakery,4,110,0.00,440.00,App Wallet,
T000361,2025-10-18 19:37,B05,M0059,Bronze,In-store,Coffee,2,95,0.00,190.00,QR PromptPay,
T000362,2025-10-18 19:54,B01,M0235,Silver,In-store,Coffee,2,110,0.00,220.00,QR PromptPay,
T000363,2025-10-19 07:04,B04,M0030,Bronze,In-store,Coffee,3,105,0.00,315.00,QR PromptPay,
T000364,2025-10-19 07:06,B05,,,Delivery,Bakery,1,85,0.00,85.00,Credit Card,
T000365,2025-10-19 07:47,B02,M0253,Bronze,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,
T000366,2025-10-19 08:13,B08,,,In-store,Coffee,1,120,0.00,120.00,Cash,4
T000367,2025-10-19 08:44,B06,,,Instore,Coffee,2,115,0.00,230.00,QR PromptPay,
T000368,2025-10-19 08:48,B03,,,In-store,Coffee,4,100,0.00,400.00,Credit Card,
T000369,2025-10-19 09:44,B01,,,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T000370,2025-10-19 10:01,B03,M0312,Brz,In-store,Tea,1,70,0.00,70.00,QR PromptPay,2
T000371,2025-10-19 10:06,B06,M0134,Platinum,App,Tea,1,65,13.00,52.00,App Wallet,3
T000372,2025-10-19 10:41,B03,M0085,Slvr,In-store,Coffee,1,55,2.75,52.25,Credit Card,
T000372,2025-10-19 11:14,B03,M0085,Silver,In-store,Coffee,-1,55,-2.75,-52.25,Credit Card,
T000373,2025-10-19 11:36,B07,M0261,Bronze,In-store,Bakery,4,95,0.00,380.00,Cash,3
T000374,2025-10-19 11:54,B04,M0179,Platinum,Delivery,Coffee,1,90,18.00,72.00,Cash,
T000375,2025-10-19 12:17,B05,M0216,Gold,In-store,Coffee,1,105,0.00,105.00,Credit Card,
T000376,2025-10-19 12:32,B04,M0323,Gold,In-store,Merchandise,3,335,0.00,1005.00,QR PromptPay,
T000377,2025-10-19 12:45,B05,,,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T000378,2025-10-19 13:47,B6,M0094,Silver,App,Bakery,1,75,0.00,75.00,Credit Card,
T000379,2025-10-19 13:53,B07,M0251,Bronze,App,Coffee,1,105,21.00,84.00,App Wallet,
T000380,2025-10-19 13:55,B01,M0253,Bronze,in-store,Merchandise,1,865,0.00,865.00,Cash,
T000381,2025-10-19 16:17,B06,,,In-store,Bakery,2,105,0.00,210.00,Credit Card,
T000382,2025-10-19 16:19,B03,M0108,Gold,In-store,Coffee,2,105,10.50,199.50,QR PromptPay,
T000383,2025-10-19 16:40,B05,M0303,Gold,In-store,Coffee,1,85,12.75,72.25,Credit Card,5
T000384,2025-10-19 17:02,B08,M0006,Gold,In-store,Tea,3,55,8.25,156.75,Credit Card,
T000385,2025-10-19 18:00,B02,,,In-store,Tea,1,฿70.00,0.00,70.00,QR PromptPay,
T000386,2025-10-20 08:05,B04,,,App,Coffee,2,85,0.00,170.00,Credit Card,4
T000387,2025-10-20 08:41,B02,M0080,Silver,Delivery,Coffee,1,55,0.00,55.00,Cash,
T000388,2025-10-20 08:54,B01,M0240,Gold,App,Bakery,3,85,0.00,255.00,Credit Card,
T000389,2025-10-20 08:56,B07,M0066,Silver,App,Coffee,4,70,56.00,224.00,App Wallet,
T000390,2025-10-20 09:53,B02,M0144,Gold,In-store,Coffee,1,90,9.00,81.00,QR PromptPay,3
T000391,2025-10-20 10:18,B03,,,In-store,Coffee,4,75,0.00,300.00,QR PromptPay,
T000392,2025-10-20 11:57,B07,M0185,Silver,App,Coffee,1,85,0.00,85.00,App Wallet,
T000393,2025-10-20 12:03,B02,M0325,Gold,In-store,Bakery,2,110,44.00,176.00,Cash,
T000394,2025-10-20 13:20,B05,M0330,Silver,In-store,Bakery,3,75,33.75,191.25,QR PromptPay,
T000395,2025-10-20 13:53,B07,M0030,Brz,App,Merchandise,1,535,0.00,535.00,App Wallet,2
T000396,2025-10-20 13:55,B01,M0271,Gold,Delivery,Coffee,1,85,12.75,72.25,Cash,3
T000397,2025-10-20 13:57,B05,M0158,Silver,In-store,Coffee,1,65,6.50,58.50,Cash,
T000397,2025-10-20 13:57,B05,M0158,Silver,In-store,Coffee,1,65,6.50,58.50,Cash,
T000398,2025-10-20 16:56,B02,M0288,Bronze,In-store,Coffee,2,120,0.00,240.00,Credit Card,
T000399,2025-10-20 17:09,B05,,,In-store,Tea,3,75,0.00,225.00,Cash,
T000400,2025-10-20 17:11,B07,M0079,Silver,APP,Coffee,3,80,0.00,240.00,Credit Card,
T000401,2025-10-20 17:30,B08,M0006,Gold,Delivery,Coffee,2,110,0.00,220.00,Credit Card,3
T000402,2025-10-20 17:38,B08,M0159,Silver,Deliv.,Bakery,1,95,0.00,95.00,Credit Card,4
T000403,2025-10-20 18:52,B02,M0143,Bronze,In-store,Coffee,1,75,0.00,75.00,Cash,5
T000404,2025-10-20 18:59,B07,M0245,Gold,Delivery,Bakery,1,85,0.00,85.00,Cash,4
T000405,2025-10-20 19:05,B06,M0088,Silver,App,Coffee,1,75,0.00,75.00,App Wallet,5
T000406,2025-10-21 07:48,B01,M0186,Platinum,Delivery,Merchandise,2,330,99.00,561.00,Credit Card,
T000407,2025-10-21 08:21,B01,M0126,Bronze,Delivery,Merchandise,1,375,0.00,375.00,Credit Card,
T000408,2025-10-21 08:32,B01,,,Delivery ,Merchandise,1,635,0.00,635.00,Cash,
T000409,2025-10-21 08:53,B07,M0161,Bronze,App,Coffee,2,75,0.00,150.00,App Wallet,3
T000410,2025-10-21 09:41,B03,M0031,Silver,In-store,Bakery,1,85,0.00,85.00,Credit Card,3
T000411,2025-10-21 10:26,B06,,,In-store,Coffee,4,60,0.00,240.00,QR PromptPay,
T000412,2025-10-21 10:36,B08,M0164,Gold,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,5
T000413,2025-10-21 10:49,B06,,,App,Bakery,3,65,0.00,195.00,App Wallet,
T000414,2025-10-21 12:09,B04,M0093,Bronze,In-store,Merchandise,1,745,0.00,745.00,Credit Card,4
T000415,2025-10-21 12:13,b05,M0216,Gold,Delivery ,Coffee,1,55,0.00,55.00,QR PromptPay,
T000416,2025-10-21 12:17,B01,M0086,Gold,In-store,Bakery,3,110,66.00,264.00,Cash,
T000417,2025-10-21 12:40,B04,M9254,Brz,Mobile App,Coffee,1,115,0.00,115.00,Credit Card,
T000418,2025-10-21 12:49,B08,M0187,Silver,App,Bakery,1,95,0.00,95.00,Credit Card,
T000419,2025-10-21 12:53,B06,M0232,Bronze,In-store,Coffee,1,60,0.00,60.00,Credit Card,
T000420,2025-10-21 13:28,B01,,,App,Tea,1,70,0.00,70.00,App Wallet,
T000421,2025-10-21 13:48,B04,M0090,Platinum,App,Coffee,2,85,17.00,153.00,App Wallet,5
T000422,2025-10-21 14:32,B08,,,App,Coffee,1,85,0.00,85.00,Credit Card,
T000423,2025-10-21 14:33,B02,M0243,Bronze,In-store,Bakery,1,70,0.00,70.00,Credit Card,
T000424,2025-10-21 15:08,B08,,,In-store,Tea,1,60,0.00,60.00,QR PromptPay,4
T000425,2025-10-21 16:07,B01,,,In-store,Tea,2,60,0.00,120.00,QR PromptPay,4
T000426,2025-10-21 16:13,B06,M0276,Gold,In-store,Tea,3,60,0.00,180.00,Credit Card,2
T000427,2025-10-21 16:53,B06,M0094,Silver,App,Coffee,1,70,0.00,70.00,App Wallet,4
T000428,2025-10-21 17:05,B08,,,In-store,Coffee,3,85,0.00,255.00,QR PromptPay,
T000429,2025-10-21 18:12,B07,M0066,Silver,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T000430,2025-10-21 19:52,B06,,,App,Coffee,1,120,0.00,120.00,Credit Card,
T000431,2025-10-22 07:29,B04,M0169,Silver,In-store,Tea,2,75,0.00,150.00,QR PromptPay,3
T000432,2025-10-22 09:52, B05,,,In-store,Coffee,1,70,0.00,70.00,Credit Card,3
T000433,2025-10-22 10:54,B07,M0017,Bronze,APP,Bakery,3,75,0.00,225.00,App Wallet,
T000434,2025-10-22 11:57,B07,M0209,Bronze,Delivery,Coffee,2,110,0.00,250.00,Credit Card,3
T000435,2025-10-22 12:00,B01,M0294,Bronze,App,Bakery,3,95,0.00,285.00,App Wallet,
T000436,2025-10-22 12:37,B02,,,In-store,Coffee,3,85,0.00,255.00,Credit Card,3
T000437,2025-10-22 12:42,B08,M0305,Silver,App,Merchandise,1,620,0.00,620.00,App Wallet,
T000438,2025-10-22 13:02,B02,M0325,Gold,Delivery,Merchandise,1,565,56.50,508.50,QR PromptPay,
T000439,2025-10-22 13:11,B03,,,App,Coffee,1,85,0.00,85.00,App Wallet,4
T000440,2025-10-22 13:36,B08,,,In-store,Bakery,2,110,0.00,220.00,QR PromptPay,
T000441,2025-10-22 14:26,B06,M0094,Silver,Delivery,Coffee,4,120,0.00,480.00,Cash,
T000442,2025-10-22 14:44,B03,M0249,Silver,Delivery,Tea,1,50,0.00,50.00,QR PromptPay,3
T000443,2025-10-22 15:26,B06,,,In-store,Bakery,1,45,0.00,45.00,Credit Card,
T000444,2025-10-22 15:48,B07,M0139,Bronze,In-store,Tea,1,55,0.00,55.00,Cash,
T000445,2025-10-22 16:00,B02,,,In-store,Coffee,4,95,0.00,380.00,QR PromptPay,3
T000446,2025-10-22 16:10,B07,M0221,Silver,In-store,Coffee,1,100,0.00,100.00,Cash,
T000447,2025-10-22 19:00,B01,M0197,Silver,In-store,Coffee,2,85,17.00,153.00,QR PromptPay,
T000448,2025-10-23 07:10,B01,M0186,Platinum,Delivery,Coffee,1,55,0.00,55.00,QR PromptPay,
T000449,2025-10-23 08:31,B03,,,In-store,Tea,1,75,0.00,75.00,Credit Card,
T000450,2025-10-23 09:18,B04,,,In-store,Coffee,4,105,0.00,420.00,Credit Card,
T000451,2025-10-23 09:45,B04,M0145,Silver,App,Coffee,1,65,3.25,61.75,Credit Card,
T000452,2025-10-23 11:32,B03,M0261,Bronze,App,Tea,4,55,0.00,220.00,App Wallet,4
T000453,2025-10-23 12:15,B04,M0206,Silver,In-store,Coffee,1,85,0.00,85.00,QR PromptPay,
T000454,2025-10-23 12:33,B01,,,In-store,Tea,2,55,0.00,110.00,QR PromptPay,
T000455,2025-10-23 12:39,B07,,,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,3
T000456,2025-10-23 13:08,B08,M0054,Silver,Delivery,Coffee,1,55,0.00,55.00,QR PromptPay,4
T000457,2025-10-23 13:41,B06,,,In-store,Coffee,4,115,0.00,460.00,QR PromptPay,3
T000458,2025-10-23 14:26,B02,M0279,Bronze,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T000459,2025-10-23 15:26,B08,M0155,Platinum,In-store,Bakery,2,80,0.00,160.00,Cash,
T000460,2025-10-23 15:54, B01,M0183,Bronze,In-store,Tea,4,50,10.00,190.00,Cash,4
T000461,2025-10-23 16:21,B07,M0112,Platinum,App,Coffee,3,80,0.00,240.00,App Wallet,5
T000462,2025-10-23 16:41,B08,M0104,Silver,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,
T000463,2025-10-23 17:29,B03,M0031,Silver,Delivery,Bakery,4,85,17.00,323.00,Credit Card,4
T000464,2025-10-23 17:45,B04,,,App,Coffee,4,120,0.00,480.00,App Wallet,
T000465,2025-10-23 17:59,B05,M0288,Bronze,In-store,Coffee,1,55,0.00,55.00,Cash,
T000466,2025-10-23 18:06,B08,,,In-store,Tea,3,60,0.00,180.00,QR PromptPay,
T000467,2025-10-23 18:11,B06,M9632,Bronze,In-store,Bakery,2,95,0.00,190.00,Credit Card,
T000468,2025-10-23 18:13,B04,M0090,Platinum,In-store,Coffee,3,90,27.00,243.00,Cash,5
T000469,2025-10-23 18:16,B02,M0160,Bronze,In-store,Merchandise,1,745,0.00,745.00,QR PromptPay,3
T000469,2025-10-23 18:28,B02,M0160,Bronze,In-store,Merchandise,-1,745,-0.00,-745.00,QR PromptPay,
T000470,2025-10-23 19:50,B05,M0227,Bronze,In-store,Merchandise,1,275,0.00,275.00,Cash,
T000471,2025-10-24 07:29,B05,,,App,Merchandise,3,475,0.00,1425.00,Credit Card,
T000472,2025-10-24 08:06,B03,,,In-store,Coffee,3,55,0.00,165.00,Credit Card,
T000473,2025-10-24 09:31,B05,M0165,BRONZE,App,Coffee,1,95,0.00,95.00,Credit Card,4
T000474,2025-10-24 09:42,B01,M0052,Bronze,In-store,Tea,1,60,0.00,60.00,Credit Card,
T000475,2025-10-24 10:29,B07,,,App,Tea,1,70,0.00,70.00,App Wallet,
T000476,2025-10-24 12:02,B05,M0098,gold,Instore,Coffee,1,100,20.00,80.00,QR PromptPay,
T000477,2025-10-24 12:21,B05,M0165,Bronze,In-store,Bakery,1,90,0.00,90.00,QR PromptPay,
T000478,2025-10-24 13:24,B04,,,Delivery,Coffee,2,105,0.00,210.00,Credit Card,
T000479,2025-10-24 13:52,B07,M0119,Gold,App,Bakery,2,50,0.00,100.00,App Wallet,
T000480,2025-10-24 13:54,B08,,,App,Bakery,2,55,0.00,110.00,Credit Card,3
T000481,2025-10-24 14:51,B08,,,In-store,Tea,2,70,0.00,140.00,Credit Card,
T000482,2025-10-24 14:59,B03,,,In-store,Coffee,1,85,0.00,85.00,Cash,
T000483,2025-10-24 15:06,B01,M0294,Bronze,Delivery,Bakery,4,85,34.00,306.00,QR PromptPay,
T000484,2025-10-24 16:14,B03,M0121,Silver,In-store,Coffee,4,80,0.00,320.00,Credit Card,3
T000485,2025-10-24 16:22,B07,M0246,Bronze,In-store,Coffee,1,80,0.00,80.00,Cash,4
T000486,2025-10-24 16:39,B02,M0110,Silver,In-store,Coffee,2,120,0.00,240.00,Credit Card,4
T000487,2025-10-24 19:24,B01,,,In-store,Bakery,2,85,0.00,170.00,Cash,4
T000488,2025-10-25 07:00,B04,,,App,Tea,4,85,0.00,340.00,App Wallet,
T000489,2025-10-25 07:51,B05,,,App,Coffee,1,120,0.00,120.00,App Wallet,4
T000490,2025-10-25 08:04,B03,,,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,5
T000491,2025-10-25 08:05,B08,M9217,silver,App,Coffee,1,105,0.00,105.00,App Wallet,
T000492,2025-10-25 08:08,B3,M0175,Silver,In-store,Tea,4,90,0.00,360.00,Cash,
T000493,2025-10-25 08:40,B02,,,In-store,Bakery,3,110,0.00,330.00,Cash,
T000494,2025-10-25 09:14,B07,M0017,Bronze,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T000495,2025-10-25 12:16,B05,M0299,Platinum,App,Coffee,2,110,22.00,198.00,Credit Card,3
T000496,2025-10-25 12:21,B03,,,In-store,Coffee,1,65,0.00,65.00,QR PromptPay,1
T000497,2025-10-25 12:26,B06,M0181,Bronze,In store,Bakery,1,105,0.00,105.00,Cash,
T000498,2025-10-25 12:59,B01,M0186,Platinum,App,Coffee,3,60,36.00,144.00,App Wallet,3
T000499,2025-10-25 13:00,B07,,,App,Tea,2,80,0.00,160.00,Credit Card,
T000500,2025-10-25 13:30,B08,M0278,Bronze,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T000501,2025-10-25 13:56,B01,M0227,Bronze,Delivery,Tea,1,95,14.25,80.75,Credit Card,
T000502,2025-10-25 14:08,B08,M0050,Bronze,In-store,Coffee,1,65,0.00,65.00,Credit Card,4
T000503,2025-10-25 14:21,B07,M0121,Silver,Delivery,Tea,1,55,0.00,55.00,Credit Card,3
T000502,2025-10-25 15:18,B08,M0050,Bronze,In-store,Coffee,-1,65,-0.00,-65.00,Credit Card,
T000504,2025-10-25 15:24,B06,,,In-store,Bakery,1,100,0.00,100.00,QR PromptPay,
T000505,2025-10-25 16:03,B07,,,Delivery,Tea,3,50,0.00,150.00,Cash,
T000506,2025-10-25 16:36,B06,M0104,Silver,Delivery ,Tea,1,60,9.00,51.00,Cash,5
T000507,2025-10-25 17:31,B08,,,App,Bakery,3,75,0.00,225.00,Credit Card,
T000508,2025-10-25 17:41,B07,M0148,Silver,Delivery,Coffee,3,65,0.00,195.00,Credit Card,
T000509,2025-10-25 18:23,B04,,,Delivery,Coffee,1,110,0.00,110.00,QR PromptPay,
